age,sample,meter,d18O,d18O_water_defliese,T_le_defliese,T_pu_defliese,d18O_water_1,T_le_d18O_water_1,T_pu_d18O_water_1,d18O_water_1_5,T_le_d18O_water_1_5,T_pu_d18O_water_1_5,d18O_water_2,T_le_d18O_water_2,T_pu_d18O_water_2,d18O_water_thiag_h,T_le_d18O_water_thiag_h,T_pu_d18O_water_thiag_h,d18O_water_thiag_m,T_le_d18O_water_thiag_m,T_pu_d18O_water_thiag_m,d18O_water_thiag_l,T_le_d18O_water_thiag_l,T_pu_d18O_water_thiag_l,type,min,period,stage,regionalstage,conzone,chizone,country,state,lat,long,source,Source
452.6697943,De27,17.42,18.1,-2.100447002,26.49798849,29.65411365,-1,31.45,34.298,-1.5,29.2,32.188,-2,26.95,30.078,-4,17.95,21.638,-4.85,14.125,18.051,-5.7,10.3,14.464,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
452.6480615,De28-31,18.03,18.9,-2.100377532,22.89830111,26.27840682,-1,27.85,30.922,-1.5,25.6,28.812,-2,23.35,26.702,-4,14.35,18.262,-4.85,10.525,14.675,-5.7,6.7,11.088,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
452.6152842,De32,18.95,18.6,-2.100272757,24.24877259,27.54484897,-1,29.2,32.188,-1.5,26.95,30.078,-2,24.7,27.968,-4,15.7,19.528,-4.85,11.875,15.941,-5.7,8.05,12.354,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
452.6045959,De33,19.25,17.8,-2.100238591,27.84892634,30.92099314,-1,32.8,35.564,-1.5,30.55,33.454,-2,28.3,31.344,-4,19.3,22.904,-4.85,15.475,19.317,-5.7,11.65,15.73,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
452.5935514,De34,19.56,18.3,-2.100203287,25.59908521,28.81114213,-1,30.55,33.454,-1.5,28.3,31.344,-2,26.05,29.234,-4,17.05,20.794,-4.85,13.225,17.207,-5.7,9.4,13.62,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
452.5828631,De35,19.86,18.1,-2.100169121,26.49923896,29.65528631,-1,31.45,34.298,-1.5,29.2,32.188,-2,26.95,30.078,-4,17.95,21.638,-4.85,14.125,18.051,-5.7,10.3,14.464,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
452.5611304,De37,20.47,18.1,-2.100099651,26.49955157,29.65557947,-1,31.45,34.298,-1.5,29.2,32.188,-2,26.95,30.078,-4,17.95,21.638,-4.85,14.125,18.051,-5.7,10.3,14.464,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
452.5500858,De38,20.78,18.3,-2.100064346,25.59971044,28.81172846,-1,30.55,33.454,-1.5,28.3,31.344,-2,26.05,29.234,-4,17.05,20.794,-4.85,13.225,17.207,-5.7,9.4,13.62,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
452.5393976,De39,21.08,18.1,-2.100030181,26.49986419,29.65587264,-1,31.45,34.298,-1.5,29.2,32.188,-2,26.95,30.078,-4,17.95,21.638,-4.85,14.125,18.051,-5.7,10.3,14.464,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
452.4795434,De45,22.76,18.1,-2.099838853,26.50072516,29.65668004,-1,31.45,34.298,-1.5,29.2,32.188,-2,26.95,30.078,-4,17.95,21.638,-4.85,14.125,18.051,-5.7,10.3,14.464,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
452.1906043,Cu16/17,30.87,18.6,-2.098915241,24.25488141,27.55057768,-1,29.2,32.188,-1.5,26.95,30.078,-2,24.7,27.968,-4,15.7,19.528,-4.85,11.875,15.941,-5.7,8.05,12.354,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
452.1710091,Cu18/19,31.42,18.4,-2.098852604,25.15516328,28.39484201,-1,30.1,33.032,-1.5,27.85,30.922,-2,25.6,28.812,-4,16.6,20.372,-4.85,12.775,16.785,-5.7,8.95,13.198,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
452.1560456,Cu20-22,31.84,19,-2.098804772,22.45537853,25.86304386,-1,27.4,30.5,-1.5,25.15,28.39,-2,22.9,26.28,-4,13.9,17.84,-4.85,10.075,14.253,-5.7,6.25,10.666,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
452.1036731,Cu24/25,33.31,18.9,-2.09863736,22.90613188,26.28575034,-1,27.85,30.922,-1.5,25.6,28.812,-2,23.35,26.702,-4,14.35,18.262,-4.85,10.525,14.675,-5.7,6.7,11.088,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
452.0602076,Cu26/28,34.53,18.2,-2.09849842,26.05675711,29.24033667,-1,31,33.876,-1.5,28.75,31.766,-2,26.5,29.656,-4,17.5,21.216,-4.85,13.675,17.629,-5.7,9.85,14.042,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
452.0213736,Cu29/30,35.62,18.8,-2.098374285,23.35731572,26.70886052,-1,28.3,31.344,-1.5,26.05,29.234,-2,23.8,27.124,-4,14.8,18.684,-4.85,10.975,15.097,-5.7,7.15,11.51,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
451.9668635,Cu31/32,37.15,18.6,-2.09820004,24.25809982,27.55359583,-1,29.2,32.188,-1.5,26.95,30.078,-2,24.7,27.968,-4,15.7,19.528,-4.85,11.875,15.941,-5.7,8.05,12.354,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
451.9159162,Cu33,38.58,18.45,-2.098037184,24.93383267,28.18728309,-1,29.875,32.821,-1.5,27.625,30.711,-2,25.375,28.601,-4,16.375,20.161,-4.85,12.55,16.574,-5.7,8.725,12.987,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
451.8931146,Cu34-36,39.22,18.6,-2.097964297,24.25916066,27.55459067,-1,29.2,32.188,-1.5,26.95,30.078,-2,24.7,27.968,-4,15.7,19.528,-4.85,11.875,15.941,-5.7,8.05,12.354,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
451.8724506,Cu35,39.8,18.6,-2.097898243,24.25945791,27.55486941,-1,29.2,32.188,-1.5,26.95,30.078,-2,24.7,27.968,-4,15.7,19.528,-4.85,11.875,15.941,-5.7,8.05,12.354,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
451.8321915,Cu37,40.93,18.6,-2.097769553,24.26003701,27.55541249,-1,29.2,32.188,-1.5,26.95,30.078,-2,24.7,27.968,-4,15.7,19.528,-4.85,11.875,15.941,-5.7,8.05,12.354,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
451.8158029,Cu38,41.39,18.6,-2.097717165,24.26027276,27.55563356,-1,29.2,32.188,-1.5,26.95,30.078,-2,24.7,27.968,-4,15.7,19.528,-4.85,11.875,15.941,-5.7,8.05,12.354,conodont,apatite,Ordovician,Katian,Chatfieldian,Plectodina tenuis,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
451.7940701,Rh1-4/6,42,17.4,-2.097647695,29.66058537,32.61992673,-1,34.6,37.252,-1.5,32.35,35.142,-2,30.1,33.032,-4,21.1,24.592,-4.85,17.275,21.005,-5.7,13.45,17.418,conodont,apatite,Ordovician,Katian,Chatfieldian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
451.3580918,Rh7/8,44.26,18,-2.096254063,26.96685672,30.09380785,-1,31.9,34.72,-1.5,29.65,32.61,-2,27.4,30.5,-4,18.4,22.06,-4.85,14.575,18.473,-5.7,10.75,14.886,conodont,apatite,Ordovician,Katian,Chatfieldian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
451.1227406,Rh9/10,45.48,17.9,-2.095501749,27.42024213,30.51898262,-1,32.35,35.142,-1.5,30.1,33.032,-2,27.85,30.922,-4,18.85,22.482,-4.85,15.025,18.895,-5.7,11.2,15.308,conodont,apatite,Ordovician,Katian,Chatfieldian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
450.9587665,Rh10,46.33,18.1,-2.094977595,26.52260082,29.67719455,-1,31.45,34.298,-1.5,29.2,32.188,-2,26.95,30.078,-4,17.95,21.638,-4.85,14.125,18.051,-5.7,10.3,14.464,conodont,apatite,Ordovician,Katian,Chatfieldian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
450.8873895,Rh11/12,46.7,17.8,-2.094749434,27.87362755,30.94415739,-1,32.8,35.564,-1.5,30.55,33.454,-2,28.3,31.344,-4,19.3,22.904,-4.85,15.475,19.317,-5.7,11.65,15.73,conodont,apatite,Ordovician,Katian,Chatfieldian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
450.5999525,Rh14/15,48.19,18.5,-2.093830624,24.72776219,27.99403477,-1,29.65,32.61,-1.5,27.4,30.5,-2,25.15,28.39,-4,16.15,19.95,-4.85,12.325,16.363,-5.7,8.5,12.776,conodont,apatite,Ordovician,Katian,Chatfieldian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
450.3009408,Rh16/18,49.74,17.3,-2.092874814,30.13206334,33.06206828,-1,35.05,37.674,-1.5,32.8,35.564,-2,30.55,33.454,-4,21.55,25.014,-4.85,17.725,21.427,-5.7,13.9,17.84,conodont,apatite,Ordovician,Katian,Chatfieldian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
450.1061009,Rh19,50.75,18,-2.092251996,26.98486602,30.11069657,-1,31.9,34.72,-1.5,29.65,32.61,-2,27.4,30.5,-4,18.4,22.06,-4.85,14.575,18.473,-5.7,10.75,14.886,conodont,apatite,Ordovician,Katian,Chatfieldian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
450,Rh20,51.3,18.1,-2.091912838,26.53639223,29.69012782,-1,31.45,34.298,-1.5,29.2,32.188,-2,26.95,30.078,-4,17.95,21.638,-4.85,14.125,18.051,-5.7,10.3,14.464,conodont,apatite,Ordovician,Katian,Maysvillian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.9964798,Rh21,51.57,17.9,-2.091901586,27.43644286,30.53417531,-1,32.35,35.142,-1.5,30.1,33.032,-2,27.85,30.922,-4,18.85,22.482,-4.85,15.025,18.895,-5.7,11.2,15.308,conodont,apatite,Ordovician,Katian,Maysvillian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.9920469,Rh22-25,51.91,18.4,-2.091887416,25.18650663,28.42423511,-1,30.1,33.032,-1.5,27.85,30.922,-2,25.6,28.812,-4,16.6,20.372,-4.85,12.775,16.785,-5.7,8.95,13.198,conodont,apatite,Ordovician,Katian,Maysvillian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.9784876,Rh26-28,52.95,18.5,-2.091844073,24.73670167,28.00241801,-1,29.65,32.61,-1.5,27.4,30.5,-2,25.15,28.39,-4,16.15,19.95,-4.85,12.325,16.363,-5.7,8.5,12.776,conodont,apatite,Ordovician,Katian,Maysvillian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.9559322,Rh29,54.68,17.7,-2.091771973,28.33702612,31.37872227,-1,33.25,35.986,-1.5,31,33.876,-2,28.75,31.766,-4,19.75,23.326,-4.85,15.925,19.739,-5.7,12.1,16.152,conodont,apatite,Ordovician,Katian,Maysvillian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.9458931,Rh30,55.45,18.3,-2.091739882,25.63717053,28.8468577,-1,30.55,33.454,-1.5,28.3,31.344,-2,26.05,29.234,-4,17.05,20.794,-4.85,13.225,17.207,-5.7,9.4,13.62,conodont,apatite,Ordovician,Katian,Maysvillian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.9363755,Rh31-33,56.18,17.9,-2.091709459,27.43730744,30.53498608,-1,32.35,35.142,-1.5,30.1,33.032,-2,27.85,30.922,-4,18.85,22.482,-4.85,15.025,18.895,-5.7,11.2,15.308,conodont,apatite,Ordovician,Katian,Maysvillian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.9070404,Rh34-39,58.43,17.6,-2.091615687,28.78772941,31.8013818,-1,33.7,36.408,-1.5,31.45,34.298,-2,29.2,32.188,-4,20.2,23.748,-4.85,16.375,20.161,-5.7,12.55,16.574,conodont,apatite,Ordovician,Katian,Maysvillian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.840678,Rh40-46,63.52,18.4,-2.091403555,25.188684,28.426277,-1,30.1,33.032,-1.5,27.85,30.922,-2,25.6,28.812,-4,16.6,20.372,-4.85,12.775,16.785,-5.7,8.95,13.198,conodont,apatite,Ordovician,Katian,Maysvillian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7698827,Rh47-49,68.95,18.5,-2.091177254,24.73970236,28.00523199,-1,29.65,32.61,-1.5,27.4,30.5,-2,25.15,28.39,-4,16.15,19.95,-4.85,12.325,16.363,-5.7,8.5,12.776,conodont,apatite,Ordovician,Katian,Maysvillian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7574967,Rh49-50,69.9,18.7,-2.091137661,23.83988052,27.16139907,-1,28.75,31.766,-1.5,26.5,29.656,-2,24.25,27.546,-4,15.25,19.106,-4.85,11.425,15.519,-5.7,7.6,11.932,conodont,apatite,Ordovician,Katian,Maysvillian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7380704,Rh51-52,71.39,18.1,-2.091075564,26.54015996,29.69366112,-1,31.45,34.298,-1.5,29.2,32.188,-2,26.95,30.078,-4,17.95,21.638,-4.85,14.125,18.051,-5.7,10.3,14.464,conodont,apatite,Ordovician,Katian,Maysvillian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7157757,Rh54-55,73.1,18,-2.091004298,26.99048066,30.11596186,-1,31.9,34.72,-1.5,29.65,32.61,-2,27.4,30.5,-4,18.4,22.06,-4.85,14.575,18.473,-5.7,10.75,14.886,conodont,apatite,Ordovician,Katian,Maysvillian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7089961,Rh56,73.62,18.6,-2.090982626,24.29057818,27.58405332,-1,29.2,32.188,-1.5,26.95,30.078,-2,24.7,27.968,-4,15.7,19.528,-4.85,11.875,15.941,-5.7,8.05,12.354,conodont,apatite,Ordovician,Katian,Maysvillian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr8,74.31,18.9,-2.09095387,22.94070759,26.31817467,-1,27.85,30.922,-1.5,25.6,28.812,-2,23.35,26.702,-4,14.35,18.262,-4.85,10.525,14.675,-5.7,6.7,11.088,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr9,74.32,18.6,-2.09095387,24.29070759,27.58417467,-1,29.2,32.188,-1.5,26.95,30.078,-2,24.7,27.968,-4,15.7,19.528,-4.85,11.875,15.941,-5.7,8.05,12.354,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr23-26,76.19,18.7,-2.09095387,23.84070759,27.16217467,-1,28.75,31.766,-1.5,26.5,29.656,-2,24.25,27.546,-4,15.25,19.106,-4.85,11.425,15.519,-5.7,7.6,11.932,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr27,76.29,19.3,-2.09095387,21.14070759,24.63017467,-1,26.05,29.234,-1.5,23.8,27.124,-2,21.55,25.014,-4,12.55,16.574,-4.85,8.725,12.987,-5.7,4.9,9.4,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr28/29,76.78,18.9,-2.09095387,22.94070759,26.31817467,-1,27.85,30.922,-1.5,25.6,28.812,-2,23.35,26.702,-4,14.35,18.262,-4.85,10.525,14.675,-5.7,6.7,11.088,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr31/32,76.99,18.8,-2.09095387,23.39070759,26.74017467,-1,28.3,31.344,-1.5,26.05,29.234,-2,23.8,27.124,-4,14.8,18.684,-4.85,10.975,15.097,-5.7,7.15,11.51,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr33,77.28,18.9,-2.09095387,22.94070759,26.31817467,-1,27.85,30.922,-1.5,25.6,28.812,-2,23.35,26.702,-4,14.35,18.262,-4.85,10.525,14.675,-5.7,6.7,11.088,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr35,77.53,18.5,-2.09095387,24.74070759,28.00617467,-1,29.65,32.61,-1.5,27.4,30.5,-2,25.15,28.39,-4,16.15,19.95,-4.85,12.325,16.363,-5.7,8.5,12.776,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr36,77.69,19.1,-2.09095387,22.04070759,25.47417467,-1,26.95,30.078,-1.5,24.7,27.968,-2,22.45,25.858,-4,13.45,17.418,-4.85,9.625,13.831,-5.7,5.8,10.244,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr38,77.9,19.2,-2.09095387,21.59070759,25.05217467,-1,26.5,29.656,-1.5,24.25,27.546,-2,22,25.436,-4,13,16.996,-4.85,9.175,13.409,-5.7,5.35,9.822,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr39,78.02,19.3,-2.09095387,21.14070759,24.63017467,-1,26.05,29.234,-1.5,23.8,27.124,-2,21.55,25.014,-4,12.55,16.574,-4.85,8.725,12.987,-5.7,4.9,9.4,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr40,78.17,19.1,-2.09095387,22.04070759,25.47417467,-1,26.95,30.078,-1.5,24.7,27.968,-2,22.45,25.858,-4,13.45,17.418,-4.85,9.625,13.831,-5.7,5.8,10.244,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr42,78.47,19.1,-2.09095387,22.04070759,25.47417467,-1,26.95,30.078,-1.5,24.7,27.968,-2,22.45,25.858,-4,13.45,17.418,-4.85,9.625,13.831,-5.7,5.8,10.244,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr43,78.6,19.2,-2.09095387,21.59070759,25.05217467,-1,26.5,29.656,-1.5,24.25,27.546,-2,22,25.436,-4,13,16.996,-4.85,9.175,13.409,-5.7,5.35,9.822,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr45,78.82,18.5,-2.09095387,24.74070759,28.00617467,-1,29.65,32.61,-1.5,27.4,30.5,-2,25.15,28.39,-4,16.15,19.95,-4.85,12.325,16.363,-5.7,8.5,12.776,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr47,79.11,18.7,-2.09095387,23.84070759,27.16217467,-1,28.75,31.766,-1.5,26.5,29.656,-2,24.25,27.546,-4,15.25,19.106,-4.85,11.425,15.519,-5.7,7.6,11.932,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr50,79.7,19,-2.09095387,22.49070759,25.89617467,-1,27.4,30.5,-1.5,25.15,28.39,-2,22.9,26.28,-4,13.9,17.84,-4.85,10.075,14.253,-5.7,6.25,10.666,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr51,79.9,18.8,-2.09095387,23.39070759,26.74017467,-1,28.3,31.344,-1.5,26.05,29.234,-2,23.8,27.124,-4,14.8,18.684,-4.85,10.975,15.097,-5.7,7.15,11.51,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr52,80.07,18.9,-2.09095387,22.94070759,26.31817467,-1,27.85,30.922,-1.5,25.6,28.812,-2,23.35,26.702,-4,14.35,18.262,-4.85,10.525,14.675,-5.7,6.7,11.088,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr53/54,80.12,19.5,-2.09095387,20.24070759,23.78617467,-1,25.15,28.39,-1.5,22.9,26.28,-2,20.65,24.17,-4,11.65,15.73,-4.85,7.825,12.143,-5.7,4,8.556,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr58,80.82,19.2,-2.09095387,21.59070759,25.05217467,-1,26.5,29.656,-1.5,24.25,27.546,-2,22,25.436,-4,13,16.996,-4.85,9.175,13.409,-5.7,5.35,9.822,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,WR 59A,81.09,18.95,-2.09095387,22.71570759,26.10717467,-1,27.625,30.711,-1.5,25.375,28.601,-2,23.125,26.491,-4,14.125,18.051,-4.85,10.3,14.464,-5.7,6.475,10.877,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr60,81.17,19.3,-2.09095387,21.14070759,24.63017467,-1,26.05,29.234,-1.5,23.8,27.124,-2,21.55,25.014,-4,12.55,16.574,-4.85,8.725,12.987,-5.7,4.9,9.4,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr61,81.24,18.7,-2.09095387,23.84070759,27.16217467,-1,28.75,31.766,-1.5,26.5,29.656,-2,24.25,27.546,-4,15.25,19.106,-4.85,11.425,15.519,-5.7,7.6,11.932,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr63,81.57,19.4,-2.09095387,20.69070759,24.20817467,-1,25.6,28.812,-1.5,23.35,26.702,-2,21.1,24.592,-4,12.1,16.152,-4.85,8.275,12.565,-5.7,4.45,8.978,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,WR 65 base,81.97,19.1,-2.09095387,22.04070759,25.47417467,-1,26.95,30.078,-1.5,24.7,27.968,-2,22.45,25.858,-4,13.45,17.418,-4.85,9.625,13.831,-5.7,5.8,10.244,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr66/67,82,19.1,-2.09095387,22.04070759,25.47417467,-1,26.95,30.078,-1.5,24.7,27.968,-2,22.45,25.858,-4,13.45,17.418,-4.85,9.625,13.831,-5.7,5.8,10.244,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr67,82.25,19.1,-2.09095387,22.04070759,25.47417467,-1,26.95,30.078,-1.5,24.7,27.968,-2,22.45,25.858,-4,13.45,17.418,-4.85,9.625,13.831,-5.7,5.8,10.244,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr68-70,82.56,19,-2.09095387,22.49070759,25.89617467,-1,27.4,30.5,-1.5,25.15,28.39,-2,22.9,26.28,-4,13.9,17.84,-4.85,10.075,14.253,-5.7,6.25,10.666,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
449.7,Wr71,82.89,18.8,-2.09095387,23.39070759,26.74017467,-1,28.3,31.344,-1.5,26.05,29.234,-2,23.8,27.124,-4,14.8,18.684,-4.85,10.975,15.097,-5.7,7.15,11.51,conodont,apatite,Ordovician,Katian,Richmondian,Amorphognathus superbus,,USA,Minnesota,44.054689,-92.495234,Buggisch_2010,Buggisch_2010
