Appendix 2. Oxygen isotope compositions of biogenic phosphates and sample information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,igsn,sample,alternate_sample,age,age_min,age_max,age_reference,age_error_ma,age_comment,period,scotese_time,scotese_intervalls,stage_2020,formation,member,number_interval_cm,country_ocean,location,locality_comment,latitude,longitude,paleolat,paleolang,palaeolat_long_source,climate_zone,fossil_group,taxon,mineralogy,cai,overall_preservation,sample_comment,δ13c_permille,select_d13c_permille,sauerstof_isotop_permille,d18o_of_standard,sims_correction_permille,select_d18o_permille,standard,"d18Osw, iceV","D18Osw,lat. Mod","D18Osw,lat. Pg","D18Osw,lat, climate corr","d18Osw, iceV,lat corr",T (PJ10; -1.08‰),T (PJ10;  iceV),"T (PJ10; iceV, lat corr)",title,journal,volume,issue,first_page,last_page,year,book_title,book_editor,publisher,authors
12726,2002637,Aba 76,,251.4,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,Elikah Formation,,,Iran,Abadeh,,30.9,53.21,-3.1,47.71,,Tropical,Conodont,,apatite,,,,,,17.58,"22,4",,16.9,,-1.08,0.30,0.13,0.13,-0.95,39.0,39.0,39.6,"Carbon, sulfur, oxygen and strontium isotope records, organic geochemistry and biostratigraphy across the Permian/Triassic boundary in Abadeh, Iran",Int J Earth Sci (Geol Rundsch),93,,565,581,2004,,,,"Korte, C:; Heinz W. Kozur, Michael M. Joachimski, Harald Strauss, Jan Veizer, Lorenz Schwark"
12727,2001688,31a,,251.43,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Shangsi,,32.32,105.46,10.9,93.27,,Tropical/Subtropical,Conodont,Hindeodus sp.,apatite,,,,,,19,"22,6",,18.1,,-1.08,0.38,0.32,0.32,-0.76,34.0,34.0,35.3,Climate warming in the latest Permian and the Permian-Triassic Climate warming in the latest Permian and the Permian-Triassic mass extinction,Geology,40,2,195,198,2012,,,,Joachimski MM. Xulong Lai. Shuzhong Shen. Haishui Jiang. Genming Luo. Bo Chen. Jun Chen. and Yadong Sun
12728,2003148,AB +285,,251.46,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,Elikah Formation,,,Iran,Kuh-e-Ali Bashi,,38.94,45.52,0.93,38.36,,Tropical,Conodont,Hindeodus sp. (P1) + indet. (ramiform),apatite,,,,,,17.7,"21,7",,17.7,,-1.08,0.31,0.11,0.11,-0.97,35.6,35.6,36.1,Palaeotethys seawater temperature rise and an intensified hydrogeological cycle following the end-Permian mass extinction,Gondwana Research,26,,675,683,2014,,,,"Schobben, M.; Michael M. Joachimski, Dieter Korn, Lucyna Leda, Christoph Korte"
12729,2003149,Zl +200,,251.48,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,Elikah Formation,,,Iran,Zal,,38.94,45.52,0.92,38.36,,Tropical,Conodont,Hindeodus sp. (P1),apatite,,,,,,17.6,"21,7",,17.6,,-1.08,0.31,0.11,0.11,-0.97,36.1,36.1,36.5,Palaeotethys seawater temperature rise and an intensified hydrogeological cycle following the end-Permian mass extinction,Gondwana Research,26,,675,683,2014,,,,"Schobben, M.; Michael M. Joachimski, Dieter Korn, Lucyna Leda, Christoph Korte"
12730,2001689,30d,,251.49,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Shangsi,,32.32,105.46,10.85,93.28,,Tropical/Subtropical,Conodont,Hindeodus sp.,apatite,,,,,,18.9,"22,6",,18,,-1.08,0.38,0.32,0.32,-0.76,34.4,34.4,35.7,Climate warming in the latest Permian and the Permian-Triassic Climate warming in the latest Permian and the Permian-Triassic mass extinction,Geology,40,2,195,198,2012,,,,Joachimski MM. Xulong Lai. Shuzhong Shen. Haishui Jiang. Genming Luo. Bo Chen. Jun Chen. and Yadong Sun
12731,2002638,Aba 87,,251.49,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,Elikah Formation,,,Iran,Abadeh,,30.9,53.21,-3.16,47.73,,Tropical,Conodont,,apatite,,,,,,18.5,"22,4",,17.8,,-1.08,0.30,0.14,0.14,-0.94,35.2,35.2,35.8,"Carbon, sulfur, oxygen and strontium isotope records, organic geochemistry and biostratigraphy across the Permian/Triassic boundary in Abadeh, Iran",Int J Earth Sci (Geol Rundsch),93,,565,581,2004,,,,"Korte, C:; Heinz W. Kozur, Michael M. Joachimski, Harald Strauss, Jan Veizer, Lorenz Schwark"
12732,2000793,MSD 32,,251.52,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.42,103.86,,Tropical/Subtropical,Conodont,,apatite,,,,,,18.2,,"-0,6",17.6,,-1.08,0.51,0.44,0.44,-0.64,36.1,36.1,37.9,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12733,2003150,AB +250,,251.53,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,Elikah Formation,,,Iran,Kuh-e-Ali Bashi,,38.94,45.52,0.9,38.37,,Tropical,Conodont,Hindeodus sp. (P1) + indet. (ramiform),apatite,,,,,,17.9,"21,7",,17.9,,-1.08,0.31,0.11,0.11,-0.97,34.8,34.8,35.3,Palaeotethys seawater temperature rise and an intensified hydrogeological cycle following the end-Permian mass extinction,Gondwana Research,26,,675,683,2014,,,,"Schobben, M.; Michael M. Joachimski, Dieter Korn, Lucyna Leda, Christoph Korte"
12734,2000794,MSD 30-6-upper,,251.54,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.4,103.86,,Tropical/Subtropical,Conodont,,apatite,,,,,,18.2,,"-0,6",17.6,,-1.08,0.51,0.44,0.44,-0.64,36.1,36.1,37.9,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12735,2001690,MSC 33,,251.1,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.39,103.86,,Tropical/Subtropical,Conodont,Hindeodus sp.,apatite,,,,,,18.8,"22,6",,17.9,,-1.08,0.51,0.44,0.44,-0.64,34.8,34.8,36.7,Climate warming in the latest Permian and the Permian-Triassic Climate warming in the latest Permian and the Permian-Triassic mass extinction,Geology,40,2,195,198,2012,,,,Joachimski MM. Xulong Lai. Shuzhong Shen. Haishui Jiang. Genming Luo. Bo Chen. Jun Chen. and Yadong Sun
12736,2000795,MSD 30-5-lower,,251.58,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.36,103.86,,Tropical/Subtropical,Conodont,,apatite,,,,,,17.8,,"-0,6",17.2,,-1.08,0.51,0.44,0.44,-0.64,37.8,37.8,39.6,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12737,2000796,MSD 30-5-lower,,251.59,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.36,103.86,,Tropical/Subtropical,Conodont,,apatite,,,,,,17.6,,"-0,6",17,,-1.08,0.51,0.44,0.44,-0.64,38.6,38.6,40.5,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12738,2000797,MSD 30-4,,251.6,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.36,103.86,,Tropical/Subtropical,Conodont,,apatite,,,,,,18.7,,"-0,6",18.1,,-1.08,0.51,0.44,0.44,-0.64,34.0,34.0,35.8,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12739,2000798,MSD 30-3,,251.62,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.34,103.86,,Tropical/Subtropical,Conodont,,apatite,,,,,,18.3,,"-0,6",17.7,,-1.08,0.51,0.44,0.44,-0.64,35.6,35.6,37.5,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12740,2000799,MSD 29-3,,251.66,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.3,103.87,,Tropical/Subtropical,Conodont,,apatite,,,,,,19.5,,"-0,6",18.9,,-1.08,0.51,0.44,0.44,-0.64,30.6,30.6,32.4,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12741,2000800,MSD 29-3,,251.67,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.3,103.87,,Tropical/Subtropical,Conodont,,apatite,,,,,,19.2,,"-0,6",18.6,,-1.08,0.51,0.44,0.44,-0.64,31.9,31.9,33.7,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12742,2000801,MSD 29-4,,251.67,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.3,103.87,,Tropical/Subtropical,Conodont,,apatite,,,,,,18.9,,"-0,6",18.3,,-1.08,0.51,0.44,0.44,-0.64,33.1,33.1,35.0,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12743,2000802,MSD 30-2,,251.62,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.29,103.87,,Tropical/Subtropical,Conodont,,apatite,,,,,,18.6,,"-0,6",18,,-1.08,0.51,0.44,0.44,-0.64,34.4,34.4,36.2,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12744,2003151,Zl +70,,251.7,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,Elikah Formation,,,Iran,Zal,,38.73,45.58,0.65,38.54,,Tropical,Conodont,Hindeodus sp. (P1) + indet. (ramiform),apatite,,,,,,16.2,"21,7",,16.2,,-1.08,0.32,0.11,0.11,-0.97,42.0,42.0,42.4,Palaeotethys seawater temperature rise and an intensified hydrogeological cycle following the end-Permian mass extinction,Gondwana Research,26,,675,683,2014,,,,"Schobben, M.; Michael M. Joachimski, Dieter Korn, Lucyna Leda, Christoph Korte"
12745,2000437,MSD29,,251.66,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan D section,,31.08,119.71,17.28,103.87,,Tropical/Subtropical,Conodont,Hindeodus sp. Ramiform,apatite,,,,,,18.8,"22,5",,18,,-1.08,0.51,0.44,0.44,-0.64,34.4,34.4,36.2,Permian ice volume and palaeoclimate history: Oxygen isotope proxies revisited,Gondwana Research,24,,77,89,2013,,,,Chen B. Michael M. Joachimski. Shu-zhong Shen. Lance L. Lambert. Xu-long Lai. Xiang-dong Wang. Jun Chen. Dong-xun Yuan
12746,2000803,MSD 30-1,,251.631,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.28,103.87,,Tropical/Subtropical,Conodont,,apatite,,,,,,18.8,,"-0,6",18.2,,-1.08,0.51,0.44,0.44,-0.64,33.5,33.5,35.4,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12747,2000804,MSD 29-1,,251.71,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.28,103.87,,Tropical/Subtropical,Conodont,,apatite,,,,,,18.7,,"-0,6",18.1,,-1.08,0.51,0.44,0.44,-0.64,34.0,34.0,35.8,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12748,2000805,MSD 30-1,,251.63,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.28,103.87,,Tropical/Subtropical,Conodont,,apatite,,,,,,18.8,,"-0,6",18.2,,-1.08,0.51,0.44,0.44,-0.64,33.5,33.5,35.4,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12749,2000806,MSD 30-2,,251.62,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.28,103.87,,Tropical/Subtropical,Conodont,,apatite,,,,,,18.6,,"-0,6",18,,-1.08,0.51,0.44,0.44,-0.64,34.4,34.4,36.2,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12750,2000807,MSD 29-4,,251.665,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.28,103.87,,Tropical/Subtropical,Conodont,,apatite,,,,,,19.1,,"-0,6",18.5,,-1.08,0.51,0.44,0.44,-0.64,32.3,32.3,34.1,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12751,2000808,MSD 27d,,251.815,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.28,103.87,,Tropical/Subtropical,Conodont,,apatite,,,,,,18.9,,"-0,6",18.3,,-1.08,0.51,0.44,0.44,-0.64,33.1,33.1,35.0,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12752,2000809,MSD 27-4,,251.815,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.28,103.87,,Tropical/Subtropical,Conodont,,apatite,,,,,,19.4,,"-0,6",18.8,,-1.08,0.51,0.44,0.44,-0.64,31.0,31.0,32.9,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12753,2000810,MSD 27-4,,251.815,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.28,103.87,,Tropical/Subtropical,Conodont,,apatite,,,,,,18.5,,"-0,6",17.9,,-1.08,0.51,0.44,0.44,-0.64,34.8,34.8,36.7,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12754,2000811,MSD 27-4,,251.815,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.28,103.87,,Tropical/Subtropical,Conodont,,apatite,,,,,,18.6,,"-0,6",18,,-1.08,0.51,0.44,0.44,-0.64,34.4,34.4,36.2,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12755,2000438,MSD28,,251.81,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan D section,,31.08,119.71,17.28,103.87,,Tropical/Subtropical,Conodont,Hindeodus sp. Ramiform,apatite,,,,,,19.3,"22,5",,18.5,,-1.08,0.51,0.44,0.44,-0.64,32.3,32.3,34.1,Permian ice volume and palaeoclimate history: Oxygen isotope proxies revisited,Gondwana Research,24,,77,89,2013,,,,Chen B. Michael M. Joachimski. Shu-zhong Shen. Lance L. Lambert. Xu-long Lai. Xiang-dong Wang. Jun Chen. Dong-xun Yuan
12756,2000812,MSD 28,,251.81,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,17.28,103.87,,Tropical/Subtropical,Conodont,,apatite,,,,,,17.9,,"-0,6",17.3,,-1.08,0.51,0.44,0.44,-0.64,37.3,37.3,39.2,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12757,2001691,MSC 28,,251.81,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Meishan,Zhejiang,31.08,119.71,18.9678,103.73,,Tropical/Subtropical,Conodont,Hindeodus sp.,apatite,,,,,,19.3,"22,6",,18.4,,-1.08,0.54,0.46,0.46,-0.62,32.7,32.7,34.6,Climate warming in the latest Permian and the Permian-Triassic Climate warming in the latest Permian and the Permian-Triassic mass extinction,Geology,40,2,195,198,2012,,,,Joachimski MM. Xulong Lai. Shuzhong Shen. Haishui Jiang. Genming Luo. Bo Chen. Jun Chen. and Yadong Sun
12758,2000439,SS30d,,251.761,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Shangsi,,32.32,105.46,10.67,93.32,,Tropical/Subtropical,Conodont,Hindeodus sp. Ramiform  Hindeodus sp. P1,apatite,,,,,,18.9,"22,5",,18.1,,-1.08,0.38,0.31,0.31,-0.77,34.0,34.0,35.3,Permian ice volume and palaeoclimate history: Oxygen isotope proxies revisited,Gondwana Research,24,,77,89,2013,,,,Chen B. Michael M. Joachimski. Shu-zhong Shen. Lance L. Lambert. Xu-long Lai. Xiang-dong Wang. Jun Chen. Dong-xun Yuan
12759,2000813,SHS-(104.2-104.25m),,251.759,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Shangsi,,32.32,105.46,10.67,93.32,,Tropical/Subtropical,Conodont,,apatite,,,,,,18.2,,"-0,6",17.6,,-1.08,0.38,0.31,0.31,-0.77,36.1,36.1,37.4,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12760,2003152,AB +170,,251.758,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,Elikah Formation,,,Iran,Kuh-e-Ali Bashi,,38.94,45.52,0.81,38.41,,Tropical,Conodont,Hindeodus sp. (P1) + indet. (ramiform),apatite,,,,,,17.8,"21,7",,17.8,,-1.08,0.32,0.11,0.11,-0.97,35.2,35.2,35.7,Palaeotethys seawater temperature rise and an intensified hydrogeological cycle following the end-Permian mass extinction,Gondwana Research,26,,675,683,2014,,,,"Schobben, M.; Michael M. Joachimski, Dieter Korn, Lucyna Leda, Christoph Korte"
12761,2000814,DJG-(1.03 ~ 1.04m),,251.76,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Daijiagou,Chongqing,29.91,106.52,9.26,95.51,,Tropical,Conodont,,apatite,,,,,,18.4,,"-0,6",17.8,,-1.08,0.36,0.28,0.28,-0.80,35.2,35.2,36.4,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12762,2000815,DJG-(0.95 ~ 1m),,251.76,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Daijiagou,Chongqing,29.91,106.52,9.26,95.51,,Tropical,Conodont,,apatite,,,,,,17.8,,"-0,6",17.2,,-1.08,0.36,0.28,0.28,-0.80,37.8,37.8,38.9,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12763,2000816,DJG-(0.86 ~ 1m),,251.76,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Daijiagou,Chongqing,29.91,106.52,9.26,95.51,,Tropical,Conodont,,apatite,,,,,,18.6,,"-0,6",18,,-1.08,0.36,0.28,0.28,-0.80,34.4,34.4,35.5,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12764,2000817,DJG-(0.86 ~ 1m),,251.76,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Daijiagou,Chongqing,29.91,106.52,9.26,95.51,,Tropical,Conodont,,apatite,,,,,,17.3,,"-0,6",16.7,,-1.08,0.36,0.28,0.28,-0.80,39.9,39.9,41.0,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12765,2000818,DJG-(1.9 ~ 2.0m),,251.77,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Daijiagou,Chongqing,29.91,106.52,9.26,95.51,,Tropical,Conodont,,apatite,,,,,,17.8,,"-0,6",17.2,,-1.08,0.36,0.28,0.28,-0.80,37.8,37.8,38.9,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12766,2003153,AB +151,,251.77,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,Elikah Formation,,,Iran,Kuh-e-Ali Bashi,,38.94,45.52,0.81,38.41,,Tropical,Conodont,Hindeodus sp. (P1) + indet. (ramiform),apatite,,,,,,17.6,"21,7",,17.6,,-1.08,0.32,0.11,0.11,-0.97,36.1,36.1,36.5,Palaeotethys seawater temperature rise and an intensified hydrogeological cycle following the end-Permian mass extinction,Gondwana Research,26,,675,683,2014,,,,"Schobben, M.; Michael M. Joachimski, Dieter Korn, Lucyna Leda, Christoph Korte"
12767,2000819,AFX-DJG-C-001,,251.77,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Daijiagou,Chongqing,29.91,106.52,9.26,95.51,,Tropical,Conodont,,apatite,,,,,,17.4,,"-0,6",16.8,,-1.08,0.36,0.28,0.28,-0.80,39.4,39.4,40.6,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12768,2000820,DJG-(1.4 ~ 1.5m),,251.78,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Daijiagou,Chongqing,29.91,106.52,9.26,95.51,,Tropical,Conodont,,apatite,,,,,,17.7,,"-0,6",17.1,,-1.08,0.36,0.28,0.28,-0.80,38.2,38.2,39.3,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12769,2000821,SHS-(105.5-105.65m),,251.78,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Shangsi,,32.32,105.46,10.66,93.32,,Tropical/Subtropical,Conodont,,apatite,,,,,,17.8,,"-0,6",17.2,,-1.08,0.38,0.31,0.31,-0.77,37.8,37.8,39.1,High-resolution SIMS oxygen isotope analysis on conodont apatite from South China and implications for the end-Permian mass extinction,"Palaeogeography, palaeoclimatology, Palaeoecology",448,,26,38,2016,,,,Chen et al. 2016
12770,2000440,SS31a,,251.78,251.9,251.9,GTS 2020,,,Triassic,250,Permo-Triassic Boundary (252 Ma),Induan,,,,China,Shangsi,,32.32,105.46,10.66,93.32,,Tropical/Subtropical,Conodont,Hindeodus sp. Ramiform,apatite,,,,,,19,"22,5",,18.2,,-1.08,0.38,0.31,0.31,-0.77,33.5,33.5,34.9,Permian ice volume and palaeoclimate history: Oxygen isotope proxies revisited,Gondwana Research,24,,77,89,2013,,,,Chen B. Michael M. Joachimski. Shu-zhong Shen. Lance L. Lambert. Xu-long Lai. Xiang-dong Wang. Jun Chen. Dong-xun Yuan
